date,metric,avg,total,count
2022-07-30,Steps,230.36111111111111,8293.0,36
2022-07-31,Sleep,,0.0,2
2022-07-31,Steps,238.84126984126985,15047.0,63
2022-08-01,Steps,107.96875,3455.0,32
2022-08-02,Sleep,,0.0,1
2022-08-02,Steps,131.7741935483871,4085.0,31
2022-08-03,Sleep,,0.0,2
2022-08-03,Steps,63.241379310344826,1834.0,29
2022-08-04,Sleep,,0.0,4
2022-08-04,Steps,77.78571428571429,2178.0,28
2022-08-05,Sleep,,0.0,3
2022-08-05,Steps,292.17391304347825,13440.0,46
2022-08-06,Steps,171.6818181818182,7554.0,44
2022-08-07,Sleep,,0.0,2
2022-08-07,Steps,105.86206896551724,3070.0,29
2022-08-08,Sleep,,0.0,9
2022-08-08,Steps,181.9787234042553,8553.0,47
2022-08-09,Sleep,,0.0,10
2022-08-09,Steps,314.6756756756757,11643.0,37
2022-08-10,Sleep,,0.0,5
2022-08-10,Steps,232.12121212121212,7660.0,33
2022-08-11,Sleep,,0.0,1
2022-08-11,Steps,84.88,2122.0,25
2022-08-12,Sleep,,0.0,19
2022-08-12,Steps,102.47222222222223,3689.0,36
2022-08-13,Sleep,,0.0,2
2022-08-13,Steps,185.02380952380952,7771.0,42
2022-08-14,Sleep,,0.0,4
2022-08-14,Steps,173.7608695652174,7993.0,46
2022-08-15,Sleep,,0.0,1
2022-08-15,Steps,270.46666666666664,12171.0,45
2022-08-16,Sleep,,0.0,1
2022-08-16,Steps,117.8,5301.0,45
2022-08-17,Sleep,,0.0,6
2022-08-17,Steps,162.73809523809524,6835.0,42
2022-08-18,Sleep,,0.0,6
2022-08-18,Steps,131.21621621621622,4855.0,37
2022-08-19,Sleep,,0.0,1
2022-08-19,Steps,161.8139534883721,6958.0,43
2022-08-20,Sleep,,0.0,1
2022-08-20,Steps,157.875,8841.0,56
2022-08-21,Sleep,,0.0,3
2022-08-21,Steps,178.5609756097561,7321.0,41
2022-08-22,Sleep,,0.0,1
2022-08-22,Steps,149.5,6578.0,44
2022-08-23,Sleep,,0.0,2
2022-08-23,Steps,83.97435897435898,3275.0,39
2022-08-24,Sleep,,0.0,2
2022-08-24,Steps,133.0,4655.0,35
2022-08-25,Sleep,,0.0,1
2022-08-25,Steps,178.2608695652174,8200.0,46
2022-08-26,Sleep,,0.0,26
2022-08-26,Steps,166.51111111111112,7493.0,45
2022-08-27,Sleep,,0.0,1
2022-08-27,Steps,158.96153846153845,4133.0,26
2022-08-28,Sleep,,0.0,2
2022-08-28,Steps,138.45652173913044,6369.0,46
2022-08-29,Sleep,,0.0,1
2022-08-29,Steps,161.3921568627451,8231.0,51
2022-08-30,Sleep,,0.0,1
2022-08-30,Steps,95.8125,3066.0,32
2022-08-31,Sleep,,0.0,2
2022-08-31,Steps,248.58823529411765,12678.0,51
2022-09-01,Sleep,,0.0,3
2022-09-01,Steps,118.95833333333333,5710.0,48
2022-09-02,Sleep,,0.0,25
2022-09-02,Steps,152.09756097560975,6236.0,41
2022-09-03,Sleep,,0.0,2
2022-09-03,Steps,168.90625,5405.0,32
2022-09-04,Sleep,,0.0,1
2022-09-04,Steps,299.8,8994.0,30
2022-09-05,Steps,196.78787878787878,6494.0,33
2022-09-06,Sleep,,0.0,3
2022-09-06,Steps,236.87878787878788,7817.0,33
2022-09-07,Sleep,,0.0,1
2022-09-07,Steps,156.1290322580645,4840.0,31
2022-09-08,Sleep,,0.0,4
2022-09-08,Steps,179.29268292682926,7351.0,41
2022-09-09,Sleep,,0.0,2
2022-09-09,Steps,146.17391304347825,6724.0,46
2022-09-10,Sleep,,0.0,1
2022-09-10,Steps,167.75862068965517,4865.0,29
2022-09-11,Sleep,,0.0,1
2022-09-11,Steps,96.40625,3085.0,32
2022-09-12,Sleep,,0.0,2
2022-09-12,Steps,152.5,4880.0,32
2022-09-13,Sleep,,0.0,1
2022-09-13,Steps,201.5,9269.0,46
2022-09-14,Sleep,,0.0,1
2022-09-14,Steps,197.18367346938774,9662.0,49
2022-09-15,Sleep,,0.0,3
2022-09-15,Steps,187.45833333333334,8998.0,48
2022-09-16,Sleep,,0.0,1
2022-09-16,Steps,125.07894736842105,4753.0,38
2022-09-17,Sleep,,0.0,3
2022-09-17,Steps,146.65116279069767,6306.0,43
2022-09-18,Steps,158.94285714285715,5563.0,35
2022-09-19,Sleep,,0.0,1
2022-09-19,Steps,174.43589743589743,6803.0,39
2022-09-20,Sleep,,0.0,4
2022-09-20,Steps,131.48,3287.0,25
2022-09-21,Sleep,,0.0,2
2022-09-21,Steps,222.52272727272728,9791.0,44
2022-09-22,Steps,93.5,2992.0,32
2022-09-23,Sleep,,0.0,3
2022-09-23,Steps,211.46808510638297,9939.0,47
2022-09-24,Sleep,,0.0,1
2022-09-24,Steps,113.15789473684211,4300.0,38
2022-09-25,Sleep,,0.0,1
2022-09-25,Steps,203.45652173913044,9359.0,46
2022-09-26,Sleep,,0.0,2
2022-09-26,Steps,146.26470588235293,4973.0,34
2022-09-27,Sleep,,0.0,9
2022-09-27,Steps,164.89583333333334,7915.0,48
2022-09-28,Sleep,,0.0,1
2022-09-28,Steps,183.96,9198.0,50
2022-09-29,Sleep,,0.0,4
2022-09-29,Steps,125.5945945945946,4647.0,37
2022-09-30,Sleep,,0.0,2
2022-09-30,Steps,252.9189189189189,9358.0,37
2022-10-01,Sleep,,0.0,6
2022-10-01,Steps,106.85714285714286,4488.0,42
2022-10-02,Sleep,,0.0,1
2022-10-02,Steps,267.8780487804878,10983.0,41
2022-10-03,Sleep,,0.0,2
2022-10-03,Steps,175.97058823529412,5983.0,34
2022-10-04,Sleep,,0.0,1
2022-10-04,Steps,147.5,5310.0,36
2022-10-05,Sleep,,0.0,1
2022-10-05,Steps,117.76595744680851,5535.0,47
2022-10-06,Sleep,,0.0,9
2022-10-06,Steps,101.39393939393939,3346.0,33
2022-10-07,Sleep,,0.0,1
2022-10-07,Steps,182.06666666666666,8193.0,45
2022-10-08,Sleep,,0.0,2
2022-10-08,Steps,56.76190476190476,1192.0,21
2022-10-09,Sleep,,0.0,2
2022-10-09,Steps,64.57142857142857,1808.0,28
2022-10-10,Sleep,,0.0,3
2022-10-10,Steps,98.46511627906976,4234.0,43
2022-10-11,Sleep,,0.0,1
2022-10-11,Steps,88.2280701754386,5029.0,57
2022-10-12,Sleep,,0.0,2
2022-10-12,Steps,197.22448979591837,9664.0,49
2022-10-13,Sleep,,0.0,2
2022-10-13,Steps,133.72,6686.0,50
2022-10-14,Sleep,,0.0,2
2022-10-14,Steps,206.46666666666667,9291.0,45
2022-10-15,Steps,190.82692307692307,9923.0,52
2022-10-16,Sleep,,0.0,1
2022-10-16,Steps,186.11764705882354,6328.0,34
2022-10-17,Sleep,,0.0,1
2022-10-17,Steps,115.23404255319149,5416.0,47
2022-10-18,Sleep,,0.0,2
2022-10-18,Steps,97.67441860465117,4200.0,43
2022-10-19,Sleep,,0.0,1
2022-10-19,Steps,184.86274509803923,9428.0,51
2022-10-20,Sleep,,0.0,17
2022-10-20,Steps,86.21739130434783,1983.0,23
2022-10-21,Sleep,,0.0,3
2022-10-21,Steps,112.36585365853658,4607.0,41
2022-10-22,Sleep,,0.0,1
2022-10-22,Steps,164.03333333333333,4921.0,30
2022-10-23,Sleep,,0.0,1
2022-10-23,Steps,274.02127659574467,12879.0,47
2022-10-24,Sleep,,0.0,2
2022-10-24,Steps,127.13793103448276,3687.0,29
2022-10-25,Steps,206.67391304347825,9507.0,46
2022-10-26,Sleep,,0.0,2
2022-10-26,Steps,170.07843137254903,8674.0,51
2022-10-27,Sleep,,0.0,2
2022-10-27,Steps,158.975,6359.0,40
2022-10-28,Sleep,,0.0,1
2022-10-28,Steps,128.28571428571428,3592.0,28
2022-10-29,Sleep,,0.0,1
2022-10-29,Steps,199.04166666666666,4777.0,24
2022-10-30,Sleep,,0.0,8
2022-10-30,Steps,169.02439024390245,6930.0,41
2022-10-31,Sleep,,0.0,3
2022-10-31,Steps,189.52173913043478,8718.0,46
2022-11-01,Sleep,,0.0,4
2022-11-01,Steps,109.75,3512.0,32
2022-11-02,Sleep,,0.0,1
2022-11-02,Steps,185.45454545454547,8160.0,44
2022-11-03,Sleep,,0.0,3
2022-11-03,Steps,205.96226415094338,10916.0,53
2022-11-04,Sleep,,0.0,17
2022-11-04,Steps,93.84848484848484,3097.0,33
2022-11-05,Sleep,,0.0,1
2022-11-05,Steps,199.0222222222222,8956.0,45
2022-11-06,Sleep,,0.0,1
2022-11-06,Steps,151.21621621621622,5595.0,37
2022-11-07,Sleep,,0.0,4
2022-11-07,Steps,139.93333333333334,6297.0,45
2022-11-08,Sleep,,0.0,1
2022-11-08,Steps,63.82608695652174,1468.0,23
2022-11-09,Sleep,,0.0,1
2022-11-09,Steps,115.65714285714286,4048.0,35
2022-11-10,Steps,105.25490196078431,5368.0,51
2022-11-11,Sleep,,0.0,5
2022-11-11,Steps,159.26190476190476,6689.0,42
2022-11-12,Sleep,,0.0,1
2022-11-12,Steps,103.66666666666667,2799.0,27
2022-11-13,Sleep,,0.0,3
2022-11-13,Steps,206.8125,9927.0,48
2022-11-14,Sleep,,0.0,3
2022-11-14,Steps,168.2439024390244,6898.0,41
2022-11-15,Sleep,,0.0,7
2022-11-15,Steps,183.9787234042553,8647.0,47
2022-11-16,Sleep,,0.0,1
2022-11-16,Steps,161.34615384615384,8390.0,52
2022-11-17,Sleep,,0.0,1
2022-11-17,Steps,104.05882352941177,3538.0,34
2022-11-18,Sleep,,0.0,1
2022-11-18,Steps,269.41818181818184,14818.0,55
2022-11-19,Sleep,,0.0,3
2022-11-19,Steps,101.27586206896552,2937.0,29
2022-11-20,Sleep,,0.0,1
2022-11-20,Steps,268.22641509433964,14216.0,53
2022-11-21,Sleep,,0.0,1
2022-11-21,Steps,224.02380952380952,9409.0,42
2022-11-22,Sleep,,0.0,2
2022-11-22,Steps,163.6595744680851,7692.0,47
2022-11-23,Sleep,,0.0,2
2022-11-23,Steps,58.29746835443038,9211.0,158
2022-11-24,Sleep,,0.0,1
2022-11-24,Steps,207.95744680851064,9774.0,47
2022-11-25,Sleep,,0.0,2
2022-11-25,Steps,121.36363636363636,5340.0,44
2022-11-26,Steps,197.10638297872342,9264.0,47
2022-11-27,Sleep,,0.0,1
2022-11-27,Steps,120.4,4214.0,35
2022-11-28,Sleep,,0.0,1
2022-11-28,Steps,234.23214285714286,13117.0,56
2022-11-29,Sleep,,0.0,1
2022-11-29,Steps,237.12280701754386,13516.0,57
2022-11-30,Sleep,,0.0,2
2022-11-30,Steps,165.07692307692307,8584.0,52
2022-12-01,Sleep,,0.0,2
2022-12-01,Steps,221.6875,10641.0,48
2022-12-02,Sleep,,0.0,4
2022-12-02,Steps,99.82051282051282,3893.0,39
2022-12-03,Sleep,,0.0,5
2022-12-03,Steps,186.4516129032258,5780.0,31
2022-12-04,Sleep,,0.0,1
2022-12-04,Steps,144.0,4896.0,34
2022-12-05,Sleep,,0.0,7
2022-12-05,Steps,112.10144927536231,7735.0,69
2022-12-06,Sleep,,0.0,9
2022-12-06,Steps,128.68,3217.0,25
2022-12-07,Sleep,,0.0,10
2022-12-07,Steps,149.08333333333334,5367.0,36
2022-12-08,Sleep,,0.0,10
2022-12-08,Steps,135.66,6783.0,50
2022-12-09,Sleep,,0.0,12
2022-12-09,Steps,124.10526315789474,7074.0,57
2022-12-10,Sleep,,0.0,11
2022-12-10,Steps,137.65384615384616,3579.0,26
2022-12-11,Sleep,,0.0,20
2022-12-11,Steps,79.47619047619048,1669.0,21
2022-12-12,Sleep,,0.0,14
2022-12-12,Steps,210.53488372093022,9053.0,43
2022-12-13,Sleep,,0.0,9
2022-12-13,Steps,70.84,1771.0,25
2022-12-14,Sleep,,0.0,15
2022-12-14,Steps,114.24137931034483,3313.0,29
2022-12-15,Sleep,,0.0,14
2022-12-15,Steps,219.44444444444446,7900.0,36
2022-12-16,Sleep,,0.0,17
2022-12-16,Steps,176.26829268292684,7227.0,41
2022-12-17,Sleep,,0.0,11
2022-12-17,Steps,134.38709677419354,4166.0,31
2022-12-18,Sleep,,0.0,2
2022-12-18,Steps,80.0,2480.0,31
2022-12-19,Sleep,,0.0,24
2022-12-19,Steps,100.0,2600.0,26
2022-12-20,Sleep,,0.0,16
2022-12-20,Steps,109.59375,3507.0,32
2022-12-21,Sleep,,0.0,15
2022-12-21,Steps,249.80434782608697,11491.0,46
2022-12-22,Sleep,,0.0,27
2022-12-22,Steps,172.10256410256412,6712.0,39
2022-12-23,Sleep,,0.0,5
2022-12-23,Steps,70.02777777777777,2521.0,36
2022-12-24,Sleep,,0.0,16
2022-12-24,Steps,121.52173913043478,2795.0,23
2022-12-25,Sleep,,0.0,50
2022-12-25,Steps,74.75,2990.0,40
2022-12-26,Sleep,,0.0,15
2022-12-26,Steps,114.53125,3665.0,32
2022-12-27,Sleep,,0.0,26
2022-12-27,Steps,91.65116279069767,3941.0,43
2022-12-28,Sleep,,0.0,21
2022-12-28,Steps,98.0,1666.0,17
2022-12-29,Sleep,,0.0,11
2022-12-29,Steps,76.75,1535.0,20
2022-12-30,Sleep,,0.0,29
2022-12-30,Steps,210.58333333333334,10108.0,48
2022-12-31,Sleep,,0.0,38
2022-12-31,Steps,56.54838709677419,1753.0,31
2023-01-01,Sleep,,0.0,24
2023-01-01,Steps,94.02941176470588,3197.0,34
2023-01-02,Sleep,,0.0,2
2023-01-02,Steps,260.6521739130435,11990.0,46
2023-01-03,Sleep,,0.0,7
2023-01-03,Steps,118.59574468085107,5574.0,47
2023-01-04,Sleep,,0.0,14
2023-01-04,Steps,95.21212121212122,3142.0,33
2023-01-05,Sleep,,0.0,51
2023-01-05,Steps,284.71153846153845,14805.0,52
2023-01-06,Sleep,,0.0,24
2023-01-06,Steps,131.76315789473685,5007.0,38
2023-01-07,Sleep,,0.0,39
2023-01-07,Steps,100.76086956521739,4635.0,46
2023-01-08,Sleep,,0.0,19
2023-01-08,Steps,65.0625,2082.0,32
2023-01-09,Sleep,,0.0,7
2023-01-09,Steps,105.71052631578948,4017.0,38
2023-01-10,Sleep,,0.0,6
2023-01-10,Steps,254.32758620689654,14751.0,58
2023-01-11,Sleep,,0.0,6
2023-01-11,Steps,136.97297297297297,5068.0,37
2023-01-12,Sleep,,0.0,4
2023-01-12,Steps,175.8,7032.0,40
2023-01-13,Sleep,,0.0,11
2023-01-13,Steps,83.04545454545455,3654.0,44
2023-01-14,Sleep,,0.0,21
2023-01-14,Steps,233.40625,7469.0,32
2023-01-15,Sleep,,0.0,5
2023-01-15,Steps,84.45161290322581,2618.0,31
2023-01-16,Sleep,,0.0,8
2023-01-16,Steps,210.77083333333334,10117.0,48
2023-01-17,Sleep,,0.0,2
2023-01-17,Steps,120.5,5784.0,48
2023-01-18,Sleep,,0.0,7
2023-01-18,Steps,157.825,6313.0,40
2023-01-19,Sleep,,0.0,5
2023-01-19,Steps,150.62790697674419,6477.0,43
2023-01-20,Sleep,,0.0,5
2023-01-20,Steps,157.35897435897436,6137.0,39
2023-01-21,Sleep,,0.0,9
2023-01-21,Steps,138.94871794871796,5419.0,39
2023-01-22,Steps,167.10256410256412,6517.0,39
2023-01-23,Sleep,,0.0,10
2023-01-23,Steps,187.17021276595744,8797.0,47
2023-01-24,Sleep,,0.0,2
2023-01-24,Steps,111.47368421052632,4236.0,38
2023-01-25,Sleep,,0.0,7
2023-01-25,Steps,134.85714285714286,4720.0,35
2023-01-26,Sleep,,0.0,10
2023-01-26,Steps,268.54,13427.0,50
2023-01-27,Sleep,,0.0,3
2023-01-27,Steps,156.5142857142857,5478.0,35
2023-01-28,Sleep,,0.0,6
2023-01-28,Steps,146.11111111111111,5260.0,36
2023-01-29,Sleep,,0.0,3
2023-01-29,Steps,191.0,8213.0,43
2023-01-30,Sleep,,0.0,11
2023-01-30,Steps,170.07843137254903,8674.0,51
2023-01-31,Sleep,,0.0,2
2023-01-31,Steps,197.47058823529412,10071.0,51
2023-02-01,Sleep,,0.0,4
2023-02-01,Steps,132.80645161290323,4117.0,31
2023-02-02,Sleep,,0.0,7
2023-02-02,Steps,167.33333333333334,6024.0,36
2023-02-03,Sleep,,0.0,5
2023-02-03,Steps,308.575,12343.0,40
2023-02-04,Sleep,,0.0,17
2023-02-04,Steps,117.69444444444444,4237.0,36
2023-02-05,Sleep,,0.0,9
2023-02-05,Steps,272.54761904761904,11447.0,42
2023-02-06,Sleep,,0.0,3
2023-02-06,Steps,266.0,10640.0,40
2023-02-07,Steps,135.63888888888889,4883.0,36
2023-02-08,Sleep,,0.0,7
2023-02-08,Steps,143.5151515151515,4736.0,33
2023-02-09,Sleep,,0.0,3
2023-02-09,Steps,204.28571428571428,11440.0,56
2023-02-10,Sleep,,0.0,10
2023-02-10,Steps,193.4318181818182,8511.0,44
2023-02-11,Sleep,,0.0,11
2023-02-11,Steps,173.0,7612.0,44
2023-02-12,Sleep,,0.0,14
2023-02-12,Steps,110.14285714285714,3084.0,28
2023-02-13,Sleep,,0.0,8
2023-02-13,Steps,168.03125,5377.0,32
2023-02-14,Sleep,,0.0,7
2023-02-14,Steps,163.73684210526315,6222.0,38
2023-02-15,Sleep,,0.0,3
2023-02-15,Steps,126.83783783783784,4693.0,37
2023-02-16,Sleep,,0.0,4
2023-02-16,Steps,111.41463414634147,4568.0,41
2023-02-17,Sleep,,0.0,3
2023-02-17,Steps,141.4878048780488,5801.0,41
2023-02-18,Sleep,,0.0,4
2023-02-18,Steps,189.7027027027027,7019.0,37
2023-02-19,Sleep,,0.0,3
2023-02-19,Steps,168.64150943396226,8938.0,53
2023-02-20,Sleep,,0.0,6
2023-02-20,Steps,81.58333333333333,2937.0,36
2023-02-21,Sleep,,0.0,7
2023-02-21,Steps,132.31428571428572,4631.0,35
2023-02-22,Sleep,,0.0,13
2023-02-22,Steps,146.06666666666666,6573.0,45
2023-02-23,Sleep,,0.0,7
2023-02-23,Steps,187.3111111111111,8429.0,45
2023-02-24,Sleep,,0.0,4
2023-02-24,Steps,110.11904761904762,4625.0,42
2023-02-25,Sleep,,0.0,15
2023-02-25,Steps,232.42,11621.0,50
2023-02-26,Sleep,,0.0,38
2023-02-26,Steps,210.89743589743588,8225.0,39
2023-02-27,Sleep,,0.0,12
2023-02-27,Steps,150.03225806451613,4651.0,31
2023-02-28,Sleep,,0.0,25
2023-02-28,Steps,83.25,3330.0,40
2023-03-01,Sleep,,0.0,9
2023-03-01,Steps,175.12244897959184,8581.0,49
2023-03-02,Sleep,,0.0,6
2023-03-02,Steps,183.3877551020408,8986.0,49
2023-03-03,Sleep,,0.0,9
2023-03-03,Steps,173.03333333333333,5191.0,30
2023-03-04,Sleep,,0.0,6
2023-03-04,Steps,311.57575757575756,10282.0,33
2023-03-05,Sleep,,0.0,2
2023-03-05,Steps,59.80769230769231,1555.0,26
2023-03-06,Sleep,,0.0,3
2023-03-06,Steps,189.5,10233.0,54
2023-03-07,Sleep,,0.0,12
2023-03-07,Steps,187.78125,6009.0,32
2023-03-08,Sleep,,0.0,4
2023-03-08,Steps,86.28125,2761.0,32
2023-03-09,Sleep,,0.0,5
2023-03-09,Steps,144.94871794871796,5653.0,39
2023-03-10,Sleep,,0.0,7
2023-03-10,Steps,116.18181818181819,3834.0,33
2023-03-11,Sleep,,0.0,7
2023-03-11,Steps,181.71794871794873,7087.0,39
2023-03-12,Sleep,,0.0,4
2023-03-12,Steps,70.82352941176471,1204.0,17
2023-03-13,Sleep,,0.0,5
2023-03-13,Steps,152.2972972972973,5635.0,37
2023-03-14,Sleep,,0.0,12
2023-03-14,Steps,106.97058823529412,3637.0,34
2023-03-15,Sleep,,0.0,5
2023-03-15,Steps,106.74074074074075,2882.0,27
2023-03-16,Sleep,,0.0,6
2023-03-16,Steps,225.05405405405406,8327.0,37
2023-03-17,Sleep,,0.0,6
2023-03-17,Steps,169.27272727272728,5586.0,33
2023-03-18,Sleep,,0.0,3
2023-03-18,Steps,82.57142857142857,2312.0,28
2023-03-19,Sleep,,0.0,13
2023-03-19,Steps,230.1304347826087,5293.0,23
2023-03-20,Sleep,,0.0,2
2023-03-20,Steps,158.0,5056.0,32
2023-03-21,Sleep,,0.0,4
2023-03-21,Steps,152.3953488372093,6553.0,43
2023-03-22,Sleep,,0.0,11
2023-03-22,Steps,111.86206896551724,3244.0,29
2023-03-23,Sleep,,0.0,6
2023-03-23,Steps,176.16216216216216,6518.0,37
2023-03-24,Sleep,,0.0,10
2023-03-24,Steps,192.7111111111111,8672.0,45
2023-03-25,Sleep,,0.0,2
2023-03-25,Steps,90.73076923076923,2359.0,26
2023-03-26,Sleep,,0.0,20
2023-03-26,Steps,58.130434782608695,1337.0,23
2023-03-27,Sleep,,0.0,2
2023-03-27,Steps,154.31578947368422,5864.0,38
2023-03-28,Sleep,,0.0,10
2023-03-28,Steps,104.40625,3341.0,32
2023-03-29,Sleep,,0.0,3
2023-03-29,Steps,165.76470588235293,5636.0,34
2023-03-30,Sleep,,0.0,5
2023-03-30,Steps,231.1086956521739,10631.0,46
2023-03-31,Sleep,,0.0,8
2023-03-31,Steps,189.65,7586.0,40
2023-04-01,Sleep,,0.0,20
2023-04-01,Steps,91.72727272727273,3027.0,33
2023-04-02,Sleep,,0.0,6
2023-04-02,Steps,221.94117647058823,7546.0,34
2023-04-03,Sleep,,0.0,3
2023-04-03,Steps,105.9090909090909,3495.0,33
2023-04-04,Sleep,,0.0,4
2023-04-04,Steps,121.6896551724138,3529.0,29
2023-04-05,Sleep,,0.0,1
2023-04-05,Steps,59.411764705882355,1010.0,17
2023-04-06,Sleep,,0.0,2
2023-04-06,Steps,94.38461538461539,2454.0,26
2023-04-07,Sleep,,0.0,10
2023-04-07,Steps,53.61904761904762,1126.0,21
2023-04-08,Sleep,,0.0,4
2023-04-08,Steps,114.5625,3666.0,32
2023-04-09,Sleep,,0.0,12
2023-04-09,Steps,40.45454545454545,890.0,22
2023-04-10,Steps,206.04347826086956,9478.0,46
2023-04-11,Sleep,,0.0,3
2023-04-11,Steps,84.73684210526316,3220.0,38
2023-04-12,Sleep,,0.0,2
2023-04-12,Steps,115.4074074074074,3116.0,27
2023-04-13,Sleep,,0.0,2
2023-04-13,Steps,222.55555555555554,10015.0,45
2023-04-14,Sleep,,0.0,4
2023-04-14,Steps,171.175,6847.0,40
2023-04-15,Sleep,,0.0,4
2023-04-15,Steps,100.4,4518.0,45
2023-04-16,Sleep,,0.0,32
2023-04-16,Steps,61.888888888888886,1671.0,27
2023-04-17,Sleep,,0.0,9
2023-04-17,Steps,181.69565217391303,8358.0,46
2023-04-18,Sleep,,0.0,3
2023-04-18,Steps,124.97619047619048,5249.0,42
2023-04-19,Sleep,,0.0,4
2023-04-19,Steps,153.19565217391303,7047.0,46
2023-04-20,Sleep,,0.0,2
2023-04-20,Steps,91.05405405405405,3369.0,37
2023-04-21,Sleep,,0.0,19
2023-04-21,Steps,90.1,1802.0,20
2023-04-22,Sleep,,0.0,4
2023-04-22,Steps,142.25641025641025,5548.0,39
2023-04-23,Sleep,,0.0,9
2023-04-23,Steps,82.4888888888889,3712.0,45
2023-04-24,Sleep,,0.0,2
2023-04-24,Steps,71.76666666666667,2153.0,30
2023-04-25,Sleep,,0.0,8
2023-04-25,Steps,117.97142857142858,4129.0,35
2023-04-26,Sleep,,0.0,2
2023-04-26,Steps,126.14285714285714,3532.0,28
2023-04-27,Sleep,,0.0,6
2023-04-27,Steps,252.04545454545453,11090.0,44
2023-04-28,Sleep,,0.0,2
2023-04-28,Steps,135.93333333333334,4078.0,30
2023-04-29,Sleep,,0.0,6
2023-04-29,Steps,187.55555555555554,5064.0,27
2023-04-30,Sleep,,0.0,3
2023-04-30,Steps,81.29629629629629,2195.0,27
2023-05-01,Sleep,,0.0,4
2023-05-01,Steps,135.8,4753.0,35
2023-05-02,Steps,169.57142857142858,5935.0,35
2023-05-03,Sleep,,0.0,9
2023-05-03,Steps,71.03571428571429,1989.0,28
2023-05-04,Sleep,,0.0,1
2023-05-04,Steps,164.7391304347826,3789.0,23
2023-05-05,Sleep,,0.0,4
2023-05-05,Steps,209.45945945945945,7750.0,37
2023-05-06,Sleep,,0.0,3
2023-05-06,Steps,201.09677419354838,6234.0,31
2023-05-07,Sleep,,0.0,3
2023-05-07,Steps,184.0754716981132,9756.0,53
2023-05-08,Sleep,,0.0,18
2023-05-08,Steps,209.24242424242425,6905.0,33
2023-05-09,Steps,125.54545454545455,2762.0,22
2023-05-10,Sleep,,0.0,1
2023-05-10,Steps,93.81818181818181,3096.0,33
2023-05-11,Sleep,,0.0,13
2023-05-11,Steps,213.68965517241378,6197.0,29
2023-05-12,Sleep,,0.0,6
2023-05-12,Steps,54.5,545.0,10
2023-05-13,Sleep,,0.0,5
2023-05-13,Steps,86.76923076923077,1128.0,13
2023-05-14,Sleep,,0.0,6
2023-05-14,Steps,87.53846153846153,1138.0,13
2023-05-15,Sleep,,0.0,10
2023-05-15,Steps,89.16,2229.0,25
2023-05-16,Sleep,,0.0,7
2023-05-16,Steps,64.8,1620.0,25
2023-05-17,Sleep,,0.0,5
2023-05-17,Steps,143.8695652173913,3309.0,23
2023-05-18,Sleep,,0.0,11
2023-05-18,Steps,61.72,1543.0,25
2023-05-19,Sleep,,0.0,8
2023-05-19,Steps,134.7058823529412,2290.0,17
2023-05-20,Sleep,,0.0,10
2023-05-20,Steps,44.57142857142857,936.0,21
2023-05-21,Sleep,,0.0,14
2023-05-21,Steps,67.86666666666666,1018.0,15
2023-05-22,Sleep,,0.0,2
2023-05-22,Steps,96.41935483870968,2989.0,31
2023-05-23,Sleep,,0.0,21
2023-05-23,Steps,102.29032258064517,3171.0,31
2023-05-24,Sleep,,0.0,8
2023-05-24,Steps,80.57142857142857,2256.0,28
2023-05-25,Sleep,,0.0,4
2023-05-25,Steps,201.3095238095238,8455.0,42
2023-05-26,Sleep,,0.0,14
2023-05-26,Steps,69.12,1728.0,25
2023-05-27,Sleep,,0.0,6
2023-05-27,Steps,91.3,2739.0,30
2023-05-28,Sleep,,0.0,2
2023-05-28,Steps,233.0,9786.0,42
2023-05-29,Sleep,,0.0,2
2023-05-29,Steps,99.78571428571429,1397.0,14
2023-05-30,Steps,59.57142857142857,1251.0,21
2023-05-31,Sleep,,0.0,3
2023-05-31,Steps,105.57575757575758,3484.0,33
2023-06-01,Sleep,,0.0,4
2023-06-01,Steps,184.25581395348837,7923.0,43
2023-06-02,Sleep,,0.0,7
2023-06-02,Steps,49.5,1188.0,24
2023-06-03,Sleep,,0.0,3
2023-06-03,Steps,72.84615384615384,1894.0,26
2023-06-04,Sleep,,0.0,3
2023-06-04,Steps,80.06896551724138,2322.0,29
2023-06-05,Sleep,,0.0,15
2023-06-05,Steps,57.27777777777778,1031.0,18
2023-06-06,Sleep,,0.0,4
2023-06-06,Steps,86.61538461538461,2252.0,26
2023-06-07,Sleep,,0.0,8
2023-06-07,Steps,80.45454545454545,2655.0,33
2023-06-08,Sleep,,0.0,3
2023-06-08,Steps,64.66666666666667,2328.0,36
2023-06-09,Sleep,,0.0,6
2023-06-09,Steps,101.74418604651163,4375.0,43
2023-06-10,Sleep,,0.0,62
2023-06-10,Steps,95.4,3339.0,35
2023-06-11,Sleep,,0.0,9
2023-06-11,Steps,44.65217391304348,1027.0,23
2023-06-12,Sleep,,0.0,15
2023-06-12,Steps,174.26470588235293,5925.0,34
2023-06-13,Sleep,,0.0,11
2023-06-13,Steps,82.6875,1323.0,16
2023-06-14,Sleep,,0.0,7
2023-06-14,Steps,79.2,1584.0,20
2023-06-15,Sleep,,0.0,17
2023-06-15,Steps,72.48387096774194,2247.0,31
2023-06-16,Sleep,,0.0,11
2023-06-16,Steps,85.375,3415.0,40
2023-06-17,Sleep,,0.0,16
2023-06-17,Steps,102.46153846153847,3996.0,39
